-0.1875,0.2,-6.732984763,-0.013208109,60,1.04648E-05,0
-0.125,0.2,-3.011074848,-0.004066353,60,1.12698E-05,0
-0.0625,0.2,0.378531085,0.004291166,60,1.20748E-05,0
0,0.2,4.08401611,0.011677131,60,1.28797E-05,0
0.0625,0.2,8.423542161,0.018039245,60,1.36847E-05,0
0.125,0.2,13.57291272,0.02343761,60,1.44897E-05,0
0.1875,0.2,19.63686378,0.027994094,60,1.52947E-05,0
0.25,0.2,26.68543144,0.031847,60,1.60997E-05,0
-0.25,0.3,-10.61198507,-0.014545972,60,9.6598E-06,0
-0.1875,0.3,-5.501719733,-0.006623317,60,1.04648E-05,0
-0.125,0.3,-2.013505157,0.001071094,60,1.12698E-05,0
-0.0625,0.3,1.243052804,0.008262358,60,1.20748E-05,0
0,0.3,4.84267795,0.014751843,60,1.28797E-05,0
0.0625,0.3,9.090269424,0.020446207,60,1.36847E-05,0
0.125,0.3,14.16105659,0.025353649,60,1.44897E-05,0
0.1875,0.3,20.15985589,0.029549286,60,1.52947E-05,0
0.25,0.3,27.15545707,0.033135713,60,1.60997E-05,0
-0.25,0.4,-8.923082222,-0.007150332,60,9.6598E-06,0
-0.1875,0.4,-4.40195059,-0.000701191,60,1.04648E-05,0
-0.125,0.4,-1.113648909,0.005720243,60,1.12698E-05,0
-0.0625,0.4,2.033514205,0.011864992,60,1.20748E-05,0
0,0.4,5.548069297,0.017536403,60,1.28797E-05,0
0.0625,0.4,9.720638325,0.02261638,60,1.36847E-05,0
0.125,0.4,14.72546131,0.0270732,60,1.44897E-05,0
0.1875,0.4,20.66809214,0.030941472,60,1.52947E-05,0
0.25,0.4,27.61703973,0.034290671,60,1.60997E-05,0
-0.25,0.5,-7.482320363,-0.000667311,60,9.6598E-06,0
-0.1875,0.5,-3.422490861,0.004532808,60,1.04648E-05,0
-0.125,0.5,-0.299686604,0.009862606,60,1.12698E-05,0
-0.0625,0.5,2.759231713,0.015095913,60,1.20748E-05,0
0,0.5,6.206580883,0.020043603,60,1.28797E-05,0
